NGSL_id,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,has_xp_continuous,phot_bp_n_obs,phot_rp_n_obs,ra_or,dec_or, radr3, decdr3,namecsv,bestfitFLAG,COMMENT,Sp,Teff,logg,FeH,EBV
HD163770,4609802834185436928,  3.4741399,  4.1980071,  2.7469304,  1.4510767,NOT_AVAILABLE,      0,true, 29, 29,     269.0632519999999772,      37.2505370000000013,     269.0632706000000098,      37.2505663999999967,HD163770.fits.csv,  0,SAT,K1IIaCN2,   4700.0,   1.40,   0.25,   0.02
HD163810,4150413750729448320,  9.6343403,  9.7865267,  8.9232101,  0.8633165,NOT_AVAILABLE,      0,true, 26, 26,     269.6602240000000279,     -13.0971259999999994,     269.6581623000000150,     -13.1003781999999998,HD163810.fits.csv,  0,DMS,G3V,   5818.0,   4.35,  -1.20,   0.04
HD164058,none,  0.0000000,  0.0000000,  0.0000000,  0.0000000,none,      0,none,  0,  0,     269.1515410000000088,      51.4888959999999969,       0.0000000000000000,       0.0000000000000000,none.csv,  0,SAT,K5III,   3985.0,   1.69,   0.11,   0.11
HD164257,4474806789394684544,  6.7492151,  6.8025327,  6.6125889,  0.1899438,NOT_AVAILABLE,      0,true, 37, 32,     270.0304790000000139,       6.5539249999999996,     270.0304969000000028,       6.5539044000000004,HD164257.fits.csv,  0,BIN,A0,   9792.0,   3.70,   0.41,   0.12
HD164353,4469314179061640320,  3.9324145,  3.9549229,  3.8362093,  0.1187136,NOT_AVAILABLE,      0,true, 23, 22,     270.1613060000000246,       2.9315540000000002,     270.1613199000000236,       2.9315258000000002,HD164353.fits.csv,  0,SAT,B5Ib,  17574.0,   2.96,   0.15,   0.15
HD164402,4069469560083491712,  5.6947298,  5.6671729,  5.6856875, -0.0185146,NOT_AVAILABLE,      0,false, 16, 15,     270.4765869999999950,     -22.7802940000000014,     270.4765899000000218,     -22.7803015000000002,HD164402.fits.csv,  0,BS,B0Iab/b,  29405.0,   3.30,   0.02,   0.30
HD164967,4476214061198753280,  7.1870818,  7.2414103,  7.0535727,  0.1878376,NOT_AVAILABLE,      0,true, 37, 36,     270.8376939999999991,       8.4193510000000007,     270.8377148999999804,       8.4194092999999999,HD164967.fits.csv,  0,OK,A0,   9001.0,   4.34,  -1.32,   0.05
HD165195,4469466083462011008,  6.8158798,  7.5709286,  5.9618812,  1.6090474,NOT_AVAILABLE,      0,true, 32, 33,     271.1669640000000072,       3.7790879999999998,     271.1668339999999944,       3.7787185999999999,HD165195.fits.csv,  0,VAR,F6/7V,   4766.0,   1.89,  -1.98,   0.50
HD165222,4177731838628465408,  8.5193949,  9.6024523,  7.4829278,  2.1195245,NOT_AVAILABLE,      0,true, 25, 22,     271.2815780000000245,      -3.0313200000000000,     271.2841138000000001,      -3.0327980000000001,HD165222.fits.csv,  0,OK,M0V,   3784.0,   4.94,   0.02,   0.01
HD166208,2114103235192312576,  4.7432699,  5.2182808,  4.1168513,  1.1014295,NOT_AVAILABLE,      1,true, 30, 27,     271.8697629999999776,      43.4618749999999991,     271.8696952999999894,      43.4616364999999973,HD166208.fits.csv,  0,BIN,G8IIICN-1CH-3,   4953.0,   2.19,  -0.06,   0.00
HD166229,4606525396178706176,  5.1657453,  5.7368612,  4.4418440,  1.2950172,NOT_AVAILABLE,      0,true, 34, 33,     272.0093259999999873,      36.4012639999999976,     272.0088021000000253,      36.4004395999999986,HD166229.fits.csv,  0,OK,K2III,   4577.0,   2.82,   0.23,   0.03
HD166283,4471126479159876096,  7.7360053,  7.8274221,  7.5446944,  0.2827277,NOT_AVAILABLE,      0,true, 28, 28,     272.4366229999999973,       4.6031370000000003,     272.4366243000000054,       4.6031829000000002,HD166283.fits.csv,  0,OK,A1V,   8574.0,   4.55,  -0.41,   0.07
HD166991,4469871906338470528,  6.8117681,  6.8515601,  6.7096229,  0.1419373,NOT_AVAILABLE,      0,true, 31, 29,     273.2659590000000094,       2.9805809999999999,     273.2659492000000228,       2.9805803000000002,HD166991.fits.csv,  1,OK,A1V,   8977.0,   4.40,  -1.39,   0.01
HD167006,4591092238654107904,  4.0239820,  5.2366533,  2.9623017,  2.2743516,NOT_AVAILABLE,      0,true, 33, 32,     272.9756520000000251,      31.4053460000000015,     272.9755729999999971,      31.4054578000000006,HD167006.fits.csv,  0,SAT,M3III,   3535.0,   0.99,  -0.08,   0.12
HD167105,2124735886293410688,  8.9362812,  8.9520273,  8.8704576,  0.0815697,NOT_AVAILABLE,      0,true, 42, 41,     272.7762910000000147,      50.7923370000000034,     272.7758559000000105,      50.7919983999999971,HD167105.fits.csv,  0,OK,A0,   8637.0,   3.25,  -1.52,   0.02
HD167278,4274869292908169088,  8.0949135,  8.0878086,  7.4978933,  0.5899153,NOT_AVAILABLE,      0,false, 12, 12,     273.6402219999999943,       0.1758150000000000,     273.6403030000000172,       0.1756761000000000,HD167278.fits.csv,  0,DMS,F5V,   6563.0,   4.14,  -0.21,   0.04
HD167946,4470930186283476736,  7.3298388,  7.3305273,  7.2922926,  0.0382347,NOT_AVAILABLE,      0,true, 28, 26,     274.3098689999999920,       5.7535840000000000,     274.3098302999999873,       5.7535125999999996,HD167946.fits.csv,  0,OK,A0,   9300.0,   3.74,  -0.77,   0.09
HD168151,2161275788716592256,  4.8615122,  5.1011920,  4.4827433,  0.6184487,NOT_AVAILABLE,      0,false, 22, 19,     273.4743030000000203,      64.3972849999999966,     273.4779330999999729,      64.3974431000000038,HD168151.fits.csv,  0,OK,F5V,   6522.0,   4.07,  -0.31,   0.00
HD169191,4523421627299918464,  4.8558702,  5.5082674,  4.0899305,  1.4183369,NOT_AVAILABLE,      0,true, 43, 38,     275.7043320000000222,      17.8266150000000003,     275.7046654999999760,      17.8266852000000000,HD169191.fits.csv,  0,OK,K3III,   4426.0,   2.22,  -0.12,   0.11
HD170737,4585277815014537984,  7.8898573,  8.3198042,  7.2812195,  1.0385847,NOT_AVAILABLE,      3,true, 64, 63,     277.4754300000000171,      26.6573349999999998,     277.4759090000000015,      26.6570658999999992,HD170737.fits.csv,  0,OK,G8III-IV,   5042.0,   3.25,  -0.87,   0.04
HD170756,4529105346500347264,  7.1606226,  7.5709643,  6.5984435,  0.9725208,VARIABLE,      0,true, 95,105,     277.5676559999999995,      21.8668380000000013,     277.5676515000000109,      21.8668295000000015,HD170756.fits.csv,  0,VAR,F4Ibp,   5903.0,   3.79,  -1.17,   0.24
HD172230,4286321977835614976,  7.0966048,  7.2211342,  6.8595848,  0.3615494,NOT_AVAILABLE,      1,false, 23, 23,     279.7289769999999862,       6.2707870000000003,     279.7289787999999930,       6.2708332999999996,HD172230.fits.csv,  0,OK,kA5hA8mF2,   7772.0,   3.76,   0.55,   0.04
HD172506,4279979582440702720,  7.8769321,  8.0431376,  7.5699630,  0.4731746,NOT_AVAILABLE,      0,true, 26, 26,     280.1304259999999999,       2.6844450000000002,     280.1302698000000078,       2.6843750000000002,HD172506.fits.csv,  0,OK,F0V,   7078.0,   4.00,  -0.15,   0.02
HD173158,4285492327595742080,  7.2997394,  8.1641293,  6.3884282,  1.7757010,NOT_AVAILABLE,      0,true, 22, 21,     280.9387699999999768,       5.7373960000000004,     280.9387677000000281,       5.7373702000000000,HD173158.fits.csv,  1,OK,K0,   5164.0,   0.87,   0.04,   0.74
HD173701,2117279002732678656,  7.3272262,  7.7290716,  6.7590461,  0.9700255,NOT_AVAILABLE,      0,true, 30, 30,     281.1463299999999776,      43.8332750000000004,     281.1456794000000059,      43.8332665000000006,HD173701.fits.csv,  0,OK,G8V,   5455.0,   4.45,   0.36,   0.00
HD173819,4253353396643672448,  5.0577374,  5.7982831,  4.1449380,  1.6533451,VARIABLE,      0,false, 17, 17,     281.8706290000000081,      -5.7051489999999996,     281.8704263000000196,      -5.7052939000000000,HD173819.fits.csv,  0,VAR,K4/5pec,   3650.0,   0.51,  -0.11,   0.00
HD174240,4266584541504540928,  6.2238908,  6.2398505,  6.1610613,  0.0787892,NOT_AVAILABLE,      0,false, 18, 17,     282.4049709999999891,       0.8361950000000000,     282.4050318999999831,       0.8361248999999999,HD174240.fits.csv,  0,OK,A1IV,   8879.0,   3.61,  -0.63,   0.04
HD174959,2093536183004234752,  6.0769167,  6.0195303,  6.1465206, -0.1269903,VARIABLE,      0,true, 34, 29,     282.9021599999999808,      36.5390810000000030,     282.9021516000000247,      36.5390846000000025,HD174959.fits.csv,  0,OK,B6IV,  14321.0,   4.05,   0.18,   0.09
HD174966,4279028985902356096,  7.6621299,  7.7856331,  7.4259019,  0.3597312,NOT_AVAILABLE,      0,true, 26, 25,     283.2826160000000186,       1.7554700000000001,     283.2826347999999825,       1.7555540000000001,HD174966.fits.csv,  0,VAR,A7III/IV,   7874.0,   4.09,   0.03,   0.10
HD175156,4100872505552406784,  5.0078907,  5.1176543,  4.7973828,  0.3202715,NOT_AVAILABLE,      0,false, 18, 18,     283.6796420000000012,     -15.6030379999999997,     283.6796302999999853,     -15.6030665000000006,HD175156.fits.csv,  0,BS,B3II,  16361.0,   3.04,   0.17,   0.33
HD175305,2268048503896398720,  6.9568386,  7.3721752,  6.3578858,  1.0142894,NOT_AVAILABLE,      0,true, 39, 36,     281.7768429999999853,      74.7254020000000025,     281.7822396999999910,      74.7257567999999992,HD175305.fits.csv,  0,OK,G5III,   5118.0,   2.75,  -1.43,   0.02
HD175545,4265363121612814720,  7.0453300,  7.6475706,  6.3084359,  1.3391347,NOT_AVAILABLE,      0,false, 17, 17,     283.9643699999999740,      -0.7394770000000001,     283.9644650999999840,      -0.7399149000000000,HD175545.fits.csv,  0,OK,K2III,   4526.0,   2.95,   0.12,   0.08
HD175640,4264967400467007232,  6.1876187,  6.1593041,  6.2053242, -0.0460200,NOT_AVAILABLE,      0,false, 19, 18,     284.0944160000000238,      -1.7998630000000000,     284.0944036999999867,      -1.7999480999999999,HD175640.fits.csv,  0,OK,B9IIIpHgMnEu,  12067.0,   4.07,   0.22,   0.09
HD175674,6662114164434611712,  6.2800512,  6.9338446,  5.5060458,  1.4277987,NOT_AVAILABLE,      1,true, 23, 22,     284.7207920000000172,     -48.5059090000000026,     284.7208100999999942,     -48.5059230000000028,HD175674.fits.csv,  0,OK,K3III_Ba,   4421.0,   2.44,   0.21,   0.18
HD175805,4268663477469514496,  7.5293450,  7.7904000,  7.1050415,  0.6853585,NOT_AVAILABLE,      0,true, 19, 21,     284.2419399999999996,       2.4616870000000000,     284.2420650000000251,       2.4616351000000001,HD175805.fits.csv,  0,OK,F7V,   6273.0,   3.98,   0.15,   0.06
HD175865,2106630885454013184,  2.3616831,  4.4252152,  2.0015056,  2.4237096,NOT_AVAILABLE,      0,true, 27, 27,     283.8337589999999864,      43.9460920000000002,     283.8338840000000118,      43.9464510999999973,HD175865.fits.csv,  0,SAT,M4.5III,   3181.0,   0.47,  -0.29,   0.05
HD176232,4506321713245405184,  5.8663440,  5.9777737,  5.6492496,  0.3285241,NOT_AVAILABLE,      0,false, 17, 16,     284.6955159999999978,      13.9066510000000001,     284.6955179999999928,      13.9064411000000003,HD176232.fits.csv,  0,VAR,A7VpSrEu_Ksn,   8659.0,   4.47,   0.55,   0.05
HD176411,4506929502678142336,  3.7267342,  4.2886467,  3.0432272,  1.2454195,NOT_AVAILABLE,      0,true, 59, 58,     284.9056729999999789,      15.0683000000000007,     284.9054166000000237,      15.0679724000000004,HD176411.fits.csv,  0,SAT,K1-IIICN0.5,   4688.0,   2.70,   0.00,   0.02
HD176437,2043823929421342848,  3.2489738,  3.4173548,  3.1855104,  0.2318444,NOT_AVAILABLE,      0,true, 38, 37,     284.7359270000000038,      32.6895560000000032,     284.7359116000000085,      32.6895632000000020,HD176437.fits.csv,  0,SAT,B9III,  12715.0,   3.68,   0.17,   0.12
HD177153,2103877089862772352,  7.0751028,  7.3505087,  6.6301799,  0.7203288,NOT_AVAILABLE,      0,true, 37, 35,     285.4153249999999957,      41.4900900000000021,     285.4148640999999884,      41.4902299000000028,HD177153.fits.csv,  0,OK,G0,   5975.0,   4.25,  -0.09,   0.01
HD177552,4262386503072909312,  6.4332194,  6.6049142,  6.1239657,  0.4809484,NOT_AVAILABLE,      0,false, 18, 17,     286.3273619999999937,      -1.5122040000000001,     286.3272910000000024,      -1.5121606000000001,HD177552.fits.csv,  0,OK,F2II,   6889.0,   4.04,  -0.26,   0.01
HD181096,2127789646700855040,  5.8986073,  6.1387835,  5.4952307,  0.6435528,NOT_AVAILABLE,      0,true, 24, 22,     289.2141100000000051,      46.9991029999999981,     289.2140420000000063,      47.0004035999999985,HD181096.fits.csv,  0,OK,F6IV:,   6270.0,   3.92,  -0.24,   0.01
HD181720,6745589980571162752,  7.6874804,  7.9923768,  7.2061524,  0.7862244,NOT_AVAILABLE,      0,true, 19, 17,     290.7207700000000159,     -32.9190529999999981,     290.7212369000000081,     -32.9208977999999988,HD181720.fits.csv,  0,planet,G1V,   5659.0,   3.88,  -0.65,   0.02
HD182293,4515944295425699200,  6.7752228,  7.3595691,  6.0473819,  1.3121872,NOT_AVAILABLE,      0,true, 77, 70,     290.8009010000000103,      20.2779449999999990,     290.8008644000000231,      20.2783887999999983,HD182293.fits.csv,  0,OK,K3IVp,   4490.0,   2.77,   0.02,   0.03
HD183324,4287948945800741120,  5.7736831,  5.8087997,  5.6842370,  0.1245627,NOT_AVAILABLE,      0,false, 23, 20,     292.2541130000000180,       1.9504500000000000,     292.2540993999999728,       1.9503048999999999,HD183324.fits.csv,  0,VAR,A0IVp,   8939.0,   4.53,  -1.30,   0.00
HD183915,4314939276242251776,  6.9584813,  7.5892048,  6.1996427,  1.3895621,NOT_AVAILABLE,      3,true, 46, 41,     292.8562660000000051,      11.6279489999999992,     292.8562795999999935,      11.6279622000000007,HD183915.fits.csv,  0,BIN,K0III:Ba3.5,   4091.0,   0.91,  -1.17,   0.00
HD184266,4180422412302938752,  7.4030356,  7.7378983,  6.8798499,  0.8580484,NOT_AVAILABLE,      0,false, 24, 22,     293.5641100000000279,     -16.3167299999999997,     293.5647131000000059,     -16.3176126000000004,HD184266.fits.csv,  0,OK,F2V,   5700.0,   2.00,  -1.65,   0.13
HD184406,4295095221652796160,  4.0872660,  4.6966400,  3.3573546,  1.3392854,NOT_AVAILABLE,      0,false, 31, 32,     293.5223060000000146,       7.3789389999999999,     293.5232599999999934,       7.3782424999999998,HD184406.fits.csv,  0,OK,K3-IIIbFe0.5,   4623.0,   2.82,   0.13,   0.01
HD185144,2261614264931057664,  4.4490409,  4.8594880,  3.8651726,  0.9943154,NOT_AVAILABLE,      0,true, 23, 24,     293.0899590000000217,      69.6611759999999975,     293.0975981000000274,      69.6534510999999981,HD185144.fits.csv,  0,OK,K0V,   5283.0,   4.51,  -0.11,   0.05
HD185351,2078403295235690112,  4.9214401,  5.3958507,  4.2958503,  1.1000004,NOT_AVAILABLE,      0,true, 32, 29,     294.1582349999999906,      44.6949329999999989,     294.1576428000000192,      44.6944676999999970,HD185351.fits.csv,  0,OK,G8.5IIIbFe-0.5,   4921.0,   2.95,   0.01,   0.03
HD185955,2080047236917822976,  6.0225482,  6.4691024,  5.4068594,  1.0622430,NOT_AVAILABLE,      0,true, 24, 24,     294.8939030000000230,      45.9574380000000033,     294.8939786000000254,      45.9575442000000010,HD185955.fits.csv,  0,VAR,G9II-III,   5142.0,   3.07,   0.18,   0.03
