UVES_id,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,has_xp_continuous,phot_bp_n_obs,phot_rp_n_obs,ra_or,dec_or, radr3, decdr3,namefits,bestfitFLAG,COMMENT,Sptype,Teff,logg,Fe_H,E(B-V)
HD062623,5599824647403389952,  3.8961058,  4.0206289,  3.6194382,  0.4011908,NOT_AVAILABLE,      0,true, 44, 42,     115.9519530000000032,     -28.9548255999999995,     115.9519300000000044,     -28.9548079999999999,HD062623.fits,  0,SAT,A4Iabe,   9921.2,   1.48,   0.04,   0.21
HD062714,5487758058599409920,  7.2385421,  7.1938357,  7.2873335, -0.0934978,VARIABLE,      0,true, 31, 32,     115.5990797999999984,     -56.1460155999999984,     115.5989799999999974,     -56.1459800000000016,HD062714.fits,  0,VAR,B7V(p),  14340.5,   4.17,  -0.48,   0.07
HD063077,5588607120530408832,  5.1940136,  5.5013371,  4.7056036,  0.7957335,NOT_AVAILABLE,      0,true, 42, 40,     116.3955052000000023,     -34.1725515999999985,     116.3943100000000044,     -34.1649620000000027,HD063077.fits,  0,OK,F9V,   5795.4,   4.02,  -0.95,   0.03
HD064972,5600487068801314048,  7.1653118,  7.0993872,  7.2464490, -0.1470618,NOT_AVAILABLE,      0,true, 57, 55,     118.8406650000000013,     -28.2839665999999994,     118.8406200000000013,     -28.2839379999999991,HD064972.fits,  0,VAR,B8/9II,  13639.5,   3.55,  -0.07,   0.05
HD065810,5714859436545926016,  4.5920415,  4.6248655,  4.4715247,  0.1533408,NOT_AVAILABLE,      0,true, 39, 34,     119.9668647999999962,     -18.3992168999999990,     119.9668999999999954,     -18.3994110000000006,HD065810.fits,  1,OK,A1V,   8077.0,   3.16,  -0.33,   0.00
HD065925,5537802295990019968,  5.1851730,  5.3244252,  4.7729025,  0.5515227,NOT_AVAILABLE,      0,true, 31, 29,     119.8681904000000031,     -39.2969465999999983,     119.8677100000000024,     -39.2970109999999977,HD065925.fits,  0,DMS,F3V,   6472.6,   2.85,  -0.46,   0.00
HD066698,5597444857563449600,  7.7280359,  7.7106552,  7.7129788, -0.0023236,VARIABLE,      0,true, 61, 58,     120.9251330999999965,     -29.4189545000000017,     120.9251100000000037,     -29.4189329999999991,HD066698.fits,  0,VAR,ApSi,   9735.2,   3.15,   0.58,   0.02
HD066811,5534788672055388032,  2.2542944,  2.7991419,  2.5706604,  0.2284815,NOT_AVAILABLE,      0,false,  7,  7,     120.8960313999999983,     -40.0031478000000007,     120.8958599999999990,     -40.0030739999999980,HD066811.fits,  0,SAT,O4I(n)fp,  36629.3,   2.57,   0.49,   0.06
HD067523,5698015743046182272,  2.7505891,  3.3020041,  2.5121741,  0.7898300,NOT_AVAILABLE,      0,true, 35, 35,     121.8860367999999994,     -24.3043243999999987,     121.8856300000000061,     -24.3041160000000005,HD067523.fits,  0,SAT,F5IIkF2IImF5II,   6345.8,   2.40,   0.08,   0.00
HD068761,5541506859905246976,  6.5008969,  6.4469771,  6.5432482, -0.0962710,NOT_AVAILABLE,      0,true, 44, 38,     123.1140371000000044,     -36.9892323999999988,     123.1140099999999933,     -36.9892070000000004,HD068761.fits,  0,OK,B1/2III,      NaN,    NaN,    NaN,    NaN
HD068808,5519380081746387328,  5.5875311,  5.8866253,  5.0936804,  0.7929449,VARIABLE,      0,true, 30, 30,     122.9998614000000003,     -46.6443494999999970,     122.9998300000000029,     -46.6443190000000030,HD068808.fits,  0,VAR,F7Ib/II,   5666.7,   1.31,  -0.39,   0.00
HD070574,3065006795502406528,  6.1081347,  6.2096815,  5.9035864,  0.3060951,NOT_AVAILABLE,      0,true, 40, 39,     125.6256819999999976,      -6.1791568000000003,     125.6254100000000022,      -6.1791508000000004,HD070574.fits,  0,OK,A8III,   7626.6,   3.95,   0.26,   0.00
HD072067,5523058154294668544,  6.2402258,  5.7063460,  5.9371877, -0.2308416,NOT_AVAILABLE,      0,true, 33, 30,     127.2815295999999989,     -44.1604142999999993,     127.2814999999999941,     -44.1603769999999969,HD072067.fits,  0,Be,B2/3V,  24348.6,   4.35,  -0.48,   0.12
HD073634,5523539671667837952,  4.0997505,  4.1631804,  3.8962724,  0.2669079,NOT_AVAILABLE,      0,true, 25, 27,     129.4109698999999978,     -42.9890803999999989,     129.4109100000000012,     -42.9890370000000033,HD073634.fits,  0,SAT,A7Ia,   7198.6,   2.15,  -0.35,   0.00
HD074180,5521599549054493696,  3.5536344,  4.0271053,  2.9155130,  1.1115923,NOT_AVAILABLE,      0,true, 33, 33,     130.1565424000000064,     -46.6487436000000031,     130.1565099999999973,     -46.6487199999999973,HD074180.fits,  0,SAT,F0Ia,   8049.4,   1.23,   0.53,   0.26
HD074272,5329412200783621120,  4.6968141,  4.7999816,  4.5001144,  0.2998672,NOT_AVAILABLE,      0,true, 25, 22,     130.3047042000000033,     -47.3171304000000035,     130.3046500000000094,     -47.3170829999999967,HD074272.fits,  0,OK,A5II,   7369.7,   2.04,  -0.46,   0.02
HD074966,5625409698860914432,  7.4244771,  7.3426957,  7.5411949, -0.1984992,VARIABLE,      0,true, 47, 41,     131.4514623000000029,     -36.7429895000000002,     131.4514100000000099,     -36.7429619999999986,HD074966.fits,  0,OK,B4IV,  15871.9,   3.88,  -0.26,   0.04
HD075063,5329941409468845824,  3.8647258,  3.8933301,  3.7533784,  0.1399517,NOT_AVAILABLE,      0,true, 30, 31,     131.5068496000000096,     -46.0415289999999970,     131.5067699999999888,     -46.0415070000000028,HD075063.fits,  0,SAT,A0II,   9130.1,   2.49,  -0.02,   0.05
HD075276,5329890866290156288,  5.5550952,  5.8999753,  5.0238628,  0.8761125,NOT_AVAILABLE,      0,true, 34, 30,     131.8285183000000131,     -46.1554162999999988,     131.8284899999999880,     -46.1553960000000032,HD075276.fits,  0,OK,F0III,      NaN,    NaN,    NaN,    NaN
HD076131,5316688377342006912,  6.6676564,  6.6469541,  6.6603150, -0.0133610,NOT_AVAILABLE,      0,true, 52, 46,     132.9397950999999978,     -55.8088544000000013,     132.9396600000000035,     -55.8088279999999983,HD076131.fits,  0,OK,B6III,  13039.9,   3.52,   0.04,   0.13
HD076341,5524337882746365952,  7.0340414,  7.1839862,  6.7173181,  0.4666681,NOT_AVAILABLE,      0,true, 43, 44,     133.5025582000000099,     -42.4857676000000026,     133.5025300000000072,     -42.4857519999999980,HD076341.fits,  0,ELS,O9.2IV,  41432.7,   4.04,   0.31,   0.37
HD076932,5730371484020807808,  5.6518154,  5.9369235,  5.1942225,  0.7427011,NOT_AVAILABLE,      0,true, 30, 29,     134.6830531999999891,     -16.1327271000000003,     134.6841799999999978,     -16.1317780000000006,HD076932.fits,  0,OK,G2VFe-1.8CH-1,   5851.8,   3.59,  -0.96,   0.01
HD077020,5328473355278379136,  5.6129513,  6.1236873,  4.9457073,  1.1779799,NOT_AVAILABLE,      0,true, 33, 33,     134.4814949999999953,     -48.5729094000000003,     134.4813800000000015,     -48.5728650000000002,HD077020.fits,  0,OK,G8/K0II,   4980.0,   1.80,  -0.20,   0.20
HD078791,5218900665015560064,  4.3295054,  4.6301436,  3.8289101,  0.8012335,NOT_AVAILABLE,      0,true, 22, 20,     136.2867211999999881,     -72.6027066000000048,     136.2865899999999897,     -72.6027289999999965,HD078791.fits,  0,BIN,F8II+DA,   5735.9,   1.45,  -0.56,   0.02
HD079698,5300463124771216896,  5.3148279,  5.7354646,  4.7274919,  1.0079727,NOT_AVAILABLE,      0,true, 42, 39,     138.2317955000000040,     -59.4139290000000031,     138.2318400000000054,     -59.4138599999999997,HD079698.fits,  0,OK,G5III,      NaN,    NaN,    NaN,    NaN
HD080057,5423801425726635264,  5.9414463,  6.1096873,  5.6029472,  0.5067401,VARIABLE,      0,true, 37, 31,     139.0167911000000061,     -44.8987215000000006,     139.0167600000000050,     -44.8986980000000031,HD080057.fits,  0,ESG,A0Iab,      NaN,    NaN,    NaN,    NaN
HD080404,5300300156538723328,  2.2137859,  2.8266044,  2.2736454,  0.5529590,NOT_AVAILABLE,      0,false, 12, 12,     139.2725285999999869,     -59.2752320000000026,     139.2723699999999951,     -59.2751760000000019,HD080404.fits,  0,SAT,A7Ib,      NaN,    NaN,    NaN,    NaN
HD081471,5313280715934982144,  5.8698606,  6.2211370,  5.3093834,  0.9117537,NOT_AVAILABLE,      0,true, 41, 39,     140.9972246000000098,     -51.7370814000000010,     140.9971899999999891,     -51.7370639999999966,HD081471.fits,  0,OK,A5Ia/ab,      NaN,    NaN,    NaN,    NaN
HD082668,5306951892646516992,  2.5465453,  3.7475293,  2.1003063,  1.6472230,NOT_AVAILABLE,      0,true, 33, 32,     142.8054955000000064,     -57.0343772000000016,     142.8052299999999946,     -57.0343500000000034,HD082668.fits,  0,SAT,K5III,   3974.1,  -0.03,  -0.87,   0.18
HD083240,3854247614992959872,  4.6944442,  5.2395306,  4.0283198,  1.2112107,NOT_AVAILABLE,      0,true, 34, 33,     144.3028305999999930,       6.8358224999999999,     144.3025299999999902,       6.8357828999999999,HD083240.fits,  0,BIN,K1III,   4990.8,   2.73,  -0.12,   0.11
HD083312,5247689452847083264,  7.5048947,  7.5087438,  7.4294372,  0.0793066,NOT_AVAILABLE,      2,true, 42, 41,     143.6241417999999896,     -66.1222348000000011,     143.6239899999999921,     -66.1222029999999990,HD083312.fits,  0,Be,B3/5p_sh,      NaN,    NaN,    NaN,    NaN
HD083368,5410092611674819840,  6.2194195,  6.3192334,  6.0216837,  0.2975497,NOT_AVAILABLE,      0,true, 47, 47,     144.1058619000000078,     -48.7511818999999988,     144.1058800000000133,     -48.7512619999999970,HD083368.fits,  0,VAR,A8VSrCrEu,   7873.7,   4.47,   0.40,   0.00
HD084461,5309205822766572032,  5.5429454,  5.5174627,  5.5552301, -0.0377674,NOT_AVAILABLE,      0,true, 40, 38,     145.9259771000000114,     -53.8912818000000016,     145.9254699999999900,     -53.8911349999999985,HD084461.fits,  0,OK,A0IV,  10115.9,   4.35,   0.83,   0.00
HD084937,615943806835727872,  8.2067213,  8.4229174,  7.8167276,  0.6061897,NOT_AVAILABLE,      0,true, 26, 26,     147.2337469999999939,      13.7442574000000004,     147.2354599999999891,      13.7408180000000009,HD084937.fits,  0,ChP,F8Vm-5,   6390.3,   3.58,  -2.07,   0.03
HD085552,5432365968466188800,  7.5814929,  7.9497590,  7.0356588,  0.9141002,NOT_AVAILABLE,      0,true, 73, 73,     147.9079270999999949,     -38.1886360999999965,     147.9078700000000026,     -38.1886360000000025,HD085552.fits,  0,OK,G1II/III,   5460.0,   2.10,  -0.80,   0.13
HD088366,5253294179046079872,  5.9137588,  7.6226969,  4.6247115,  2.9979854,VARIABLE,      0,true, 31, 31,     152.3412198999999987,     -61.5490093000000016,     152.3403500000000008,     -61.5486670000000018,HD088366.fits,  0,AGB,K5-M6e,   3282.4,   0.24,  -1.33,   0.15
HD089587,5358432740734758528,  6.8628283,  6.7831688,  6.9727607, -0.1895919,VARIABLE,      0,true, 58, 59,     154.7606877000000054,     -50.7160988999999987,     154.7606100000000140,     -50.7160670000000025,HD089587.fits,  0,OK,B3III,  18725.2,   3.98,  -0.45,   0.05
HD089736,5365315790907090944,  4.9787912,  5.9063473,  4.0282245,  1.8781228,NOT_AVAILABLE,      0,true, 56, 55,     155.0696481999999889,     -47.6990904999999970,     155.0695900000000051,     -47.6990720000000010,HD089736.fits,  0,OK,K5/M0III,   3915.6,  -0.37,  -0.85,   0.15
HD090132,5441977138905560576,  5.2775369,  5.4030070,  5.0439153,  0.3590918,NOT_AVAILABLE,      0,true, 70, 60,     155.8720669999999870,     -38.0098404000000016,     155.8711700000000064,     -38.0100789999999975,HD090132.fits,  0,OK,A8V,   7414.7,   3.95,  -0.05,   0.02
HD090177,5255045082580350080,  8.2015009,  8.8076220,  7.4034362,  1.4041858,VARIABLE,      0,true, 52, 52,     155.7243459000000030,     -59.6245454000000024,     155.7242899999999963,     -59.6245350000000016,HD090177.fits,  0,BS,LBV,      NaN,    NaN,    NaN,    NaN
HD090264,5245074230075552128,  4.9297652,  4.8705826,  5.0279889, -0.1574063,NOT_AVAILABLE,      0,false, 24, 19,     155.7422752999999886,     -66.9014973000000026,     155.7420299999999997,     -66.9014449999999954,HD090264.fits,  0,OK,B8V,      NaN,    NaN,    NaN,    NaN
HD090772,5351701122540337792,  4.4831128,  4.8073144,  3.9853415,  0.8219728,VARIABLE,      0,true, 29, 27,     156.8519603999999958,     -57.6388050999999990,     156.8519000000000005,     -57.6387890000000027,HD090772.fits,  0,VAR,A9/F0Ia/ab,   7319.7,   0.93,  -0.40,   0.26
HD090882,3781318314392345472,  5.1682386,  5.1471148,  5.1954932, -0.0483785,NOT_AVAILABLE,      0,false, 14, 11,     157.3695954000000086,      -2.7390758000000002,     157.3693800000000067,      -2.7391337000000000,HD090882.fits,  0,OK,B9V,  10622.0,   3.95,  -1.40,   0.00
HD091793,5440991156144997504,  4.1879239,  5.8172016,  3.0252049,  2.7919967,VARIABLE,      0,true, 53, 58,     158.8035458999999889,     -39.5625900000000001,     158.8033599999999979,     -39.5625780000000020,HD091793.fits,  0,C,C-N3,      NaN,    NaN,    NaN,    NaN
HD091889,3754435186374119424,  5.5669847,  5.8400826,  5.1239491,  0.7161336,NOT_AVAILABLE,      0,false, 15, 14,     159.1349246999999991,     -12.2301222000000003,     159.1361400000000117,     -12.2331129999999995,HD091889.fits,  0,OK,F8V,   6082.2,   4.04,  -0.47,   0.02
HD092055,3751290548759011712,  3.8572221,  5.2670021,  2.7988002,  2.4682019,VARIABLE,      0,false,  9,  9,     159.3886372999999992,     -13.3845425000000002,     159.3888300000000129,     -13.3847149999999999,HD092055.fits,  0,SAT,C-N5,      NaN,    NaN,    NaN,    NaN
HD092305,5199386085968886528,  3.4216900,  4.4064651,  2.5880539,  1.8184111,NOT_AVAILABLE,      0,true, 24, 23,     158.8671132999999998,     -78.6077867000000055,     158.8662500000000080,     -78.6077389999999951,HD092305.fits,  0,SAT,K4III,   3870.0,  -0.24,  -1.28,   0.09
HD092626,5364553966782362752,  6.7717719,  7.3683014,  6.0412421,  1.3270593,NOT_AVAILABLE,      2,true, 58, 54,     160.2082187000000033,     -48.0251029000000003,     160.2078999999999951,     -48.0250959999999978,HD092626.fits,  0,BIN,K0_Ba5,   4559.2,   0.45,  -0.70,   0.07
HD092740,5350370026290390912,  6.2570052,  6.3452535,  6.0124536,  0.3327999,VARIABLE,      0,true, 35, 35,     160.3229827000000114,     -59.6769156000000009,     160.3229200000000105,     -59.6769019999999983,HD092740.fits,  0,WR,WN7h+O9III-V,      NaN,    NaN,    NaN,    NaN
HD093131,5254268071479968512,  6.3700418,  6.3804202,  6.2533565,  0.1270638,VARIABLE,      0,true, 39, 38,     160.9677413000000001,     -60.1177831999999981,     160.9676800000000014,     -60.1177750000000017,HD093131.fits,  0,WR,WN6ha-w,      NaN,    NaN,    NaN,    NaN
HD094660,5388486280466017536,  6.0683947,  6.0390801,  6.0827351, -0.0436549,NOT_AVAILABLE,      0,true, 78, 71,     163.7542214999999999,     -42.2511007000000021,     163.7539600000000064,     -42.2511060000000001,HD094660.fits,  0,VAR,Ap(SiCr),   9617.6,   3.04,   0.99,   0.02
HD094910,5338220285385672064,  7.2879915,  7.6193609,  6.7283630,  0.8909979,VARIABLE,      0,true, 47, 48,     164.0482422999999983,     -60.4535584999999998,     164.0482000000000085,     -60.4535499999999999,HD094910.fits,  0,WR,WN11h,      NaN,    NaN,    NaN,    NaN
HD094963,5241879697825137280,  7.1025600,  7.0451627,  7.1438646, -0.0987020,NOT_AVAILABLE,      0,true, 40, 39,     164.1491114000000096,     -61.7089688000000010,     164.1490400000000136,     -61.7089640000000017,HD094963.fits,  0,ELS,O7II(f),  38527.5,   3.14,   0.44,   0.21
HD095950,5338040205991255296,  5.4932246,  6.7576437,  4.3695698,  2.3880739,VARIABLE,      0,true, 37, 37,     165.7756422999999870,     -60.9107296999999974,     165.7755699999999877,     -60.9107199999999978,HD095950.fits,  0,RSG,M2Ib:,   3900.9,  -0.32,  -0.46,   0.45
HD096917,5340725660047993600,  7.0168395,  7.0482025,  6.8772335,  0.1709690,VARIABLE,      0,true, 48, 47,     167.1775749999999903,     -57.0658091999999968,     167.1775399999999934,     -57.0657830000000033,HD096917.fits,  0,VAR,O8Ib(n)(f),  53170.0,   3.79,   0.49,   0.38
HD097082,5339394082770287232,  6.5774384,  7.0281920,  5.9869881,  1.0412040,VARIABLE,      0,true, 45, 45,     167.4214279999999917,     -58.8377259000000024,     167.4213399999999865,     -58.8377150000000029,HD097082.fits,  0,VAR,G1Iab/b,   5810.6,   1.45,  -0.04,   0.23
HD097253,5337669189536576000,  7.0347204,  7.1065888,  6.8402939,  0.2662950,NOT_AVAILABLE,      0,true, 41, 41,     167.6751935000000060,     -60.3844765999999993,     167.6751399999999990,     -60.3844700000000003,HD097253.fits,  0,BIN,O5III(f),  39727.4,   3.04,   0.42,   0.36
HD097534,5337672556798367360,  4.4313822,  4.7499704,  3.9103613,  0.8396091,NOT_AVAILABLE,      0,true, 30, 29,     168.1500551000000030,     -60.3176263000000006,     168.1500000000000057,     -60.3176169999999985,HD097534.fits,  0,ESG,A5Iae:,      NaN,    NaN,    NaN,    NaN
HD099322,5398114596413589120,  4.9689512,  5.4507284,  4.3085880,  1.1421404,NOT_AVAILABLE,      0,true, 49, 47,     171.3727230000000077,     -36.0630619000000010,     171.3721400000000017,     -36.0629819999999981,HD099322.fits,  1,OK,K0III,   5006.5,   2.59,  -0.20,   0.09
HD099648,3812336190247422336,  4.6794124,  5.1843038,  4.0304828,  1.1538210,NOT_AVAILABLE,      0,false, 22, 20,     171.9843314000000021,       2.8562650000000001,     171.9844099999999969,       2.8562172000000001,HD099648.fits,  0,OK,G8-IIIa,   4990.1,   1.89,  -0.27,   0.01
HD100623,3478127463341507072,  5.7383237,  6.1541972,  5.1501684,  1.0040288,NOT_AVAILABLE,      0,true, 57, 51,     173.6228601999999910,     -32.8313397000000009,     173.6193199999999877,     -32.8276850000000024,HD100623.fits,  0,OK,K0V,   5320.0,   4.90,  -0.60,   0.00
HD100841,5333974693006467328,  3.1292858,  3.3398247,  3.0674758,  0.2723489,NOT_AVAILABLE,      0,true, 33, 33,     173.9453254000000015,     -63.0198350000000005,     173.9449899999999900,     -63.0198669999999979,HD100841.fits,  0,SAT,B9III,   9850.0,   3.01,   0.24,   0.00
HD101065,5372587514128271232,  7.9347024,  8.2236538,  7.4950142,  0.7286396,NOT_AVAILABLE,      0,true, 56, 51,     174.4043373000000088,     -46.7096883000000034,     174.4040300000000059,     -46.7095359999999999,HD101065.fits,  0,VAR,F8/G0p,      NaN,    NaN,    NaN,    NaN
HD101584,5343168568718268800,  6.9196382,  7.1031899,  6.4735765,  0.6296134,VARIABLE,      0,true, 56, 50,     175.2450215000000071,     -55.5738374000000022,     175.2449599999999919,     -55.5738380000000021,HD101584.fits,  0,PAGB,B8/9I/IIe,      NaN,    NaN,    NaN,    NaN
HD101947,5333358794709001216,  4.7915730,  5.2268314,  4.1824059,  1.0444255,VARIABLE,      0,true, 32, 32,     175.8799679999999910,     -62.4893963999999968,     175.8799099999999953,     -62.4893909999999977,HD101947.fits,  0,AGB,G0_0-IaFe1,      NaN,    NaN,    NaN,    NaN
HD102212,3897724469419137664,  3.3209586,  4.3236599,  2.4867687,  1.8368912,NOT_AVAILABLE,      0,false, 19, 19,     176.4648315999999966,       6.5293726000000003,     176.4647400000000061,       6.5285618000000003,HD102212.fits,  0,SAT,M1III,   3982.0,   1.14,  -0.42,   0.19
HD102878,5334608080460780672,  5.5906439,  5.7506576,  5.2739544,  0.4767032,VARIABLE,      0,true, 35, 31,     177.6136544000000015,     -62.6493821999999980,     177.6135899999999879,     -62.6493790000000033,HD102878.fits,  0,OK,A2Iab,   9738.6,   1.47,   0.19,   0.27
HD104111,5334558087036932992,  6.2606578,  6.4457469,  5.9013700,  0.5443769,NOT_AVAILABLE,      0,true, 41, 36,     179.8567438000000038,     -62.8309471999999971,     179.8566899999999862,     -62.8309429999999978,HD104111.fits,  0,OK,A8II,      NaN,    NaN,    NaN,    NaN
HD104237,5836666564476158336,  6.5583506,  6.6785226,  6.2952437,  0.3832788,NOT_AVAILABLE,      0,true, 33, 33,     180.0211952999999880,     -78.1929348999999974,     180.0203400000000045,     -78.1929609999999968,HD104237.fits,  0,HeAB,A4V,   7722.5,   4.94,  -0.06,   0.12
HD104304,3575733210781078016,  5.3550773,  5.7311568,  4.8056283,  0.9255285,NOT_AVAILABLE,      0,true, 46, 39,     180.1852505999999892,     -10.4461297999999996,     180.1856300000000033,     -10.4482719999999993,HD104304.fits,  0,OK,G8IV,      NaN,    NaN,    NaN,    NaN
HD105056,5856117406232328832,  7.3176084,  7.3382750,  7.2011180,  0.1371570,VARIABLE,      0,true, 52, 52,     181.4578352000000052,     -69.5730544999999978,     181.4577899999999886,     -69.5730630000000048,HD105056.fits,  0,BS,ON9.7Iae,      NaN,    NaN,    NaN,    NaN
HD105071,6052948267023660032,  6.2251406,  6.3312025,  5.9835672,  0.3476353,VARIABLE,      0,true, 48, 44,     181.4734167000000014,     -65.5468761000000057,     181.4733600000000138,     -65.5468780000000066,HD105071.fits,  0,OK,B8Ia,  10744.0,   1.80,  -0.08,   0.26
HD105113,3466217935643483392,  6.4697828,  6.7657356,  5.9983735,  0.7673621,NOT_AVAILABLE,      0,true, 40, 38,     181.5216460000000041,     -32.9612303999999980,     181.5212400000000059,     -32.9620900000000034,HD105113.fits,  0,DMS,G0V,   5808.7,   3.59,  -0.45,   0.01
HD105211,6053245135154609280,  4.0608897,  4.2305994,  3.7365501,  0.4940493,NOT_AVAILABLE,      0,true, 43, 41,     181.7204088999999954,     -64.6137307000000050,     181.7207600000000127,     -64.6138949999999994,HD105211.fits,  0,SAT,F2V,   6863.1,   3.56,  -0.20,   0.01
HD106068,6054416870941383296,  5.8313837,  6.0024452,  5.4908795,  0.5115657,VARIABLE,      0,true, 37, 35,     183.0915827999999976,     -62.9507739000000015,     183.0915300000000059,     -62.9507750000000001,HD106068.fits,  0,OK,B8Ia/ab,  11394.7,   1.92,  -0.14,   0.25
HD107446,6058271964884299520,  3.1038253,  3.9830196,  2.4314520,  1.5515676,NOT_AVAILABLE,      0,true, 46, 43,     185.3400389999999902,     -60.4011470000000017,     185.3384900000000073,     -60.4007399999999990,HD107446.fits,  0,SAT,K3III,   4466.9,   1.61,  -0.40,   0.18
HD108968,6058439910929477120,  5.2722187,  5.6101623,  4.7685614,  0.8416009,VARIABLE,      0,true, 45, 45,     187.9180431999999996,     -59.4239235000000008,     187.9179300000000126,     -59.4239409999999992,HD108968.fits,  0,VAR,F7Ib/II,   5814.3,   1.32,  -0.55,   0.11
HD109026,5842864786417716608,  3.8161688,  3.7431409,  3.9231374, -0.1799965,NOT_AVAILABLE,      0,true, 25, 22,     188.1167226000000028,     -72.1329888000000068,     188.1159700000000043,     -72.1330150000000003,HD109026.fits,  0,SAT,B5V+A:,  16152.7,   4.06,   0.12,   0.00
HD109379,3501215734352781440,  2.4482830,  3.3300257,  2.2373757,  1.0926499,NOT_AVAILABLE,      0,true, 24, 24,     188.5968118000000118,     -23.3967604000000016,     188.5968200000000081,     -23.3970120000000001,HD109379.fits,  0,SAT,G5IIBa0.3,   5117.2,   1.89,  -0.46,   0.04
HD109867,5856874901058844160,  6.2086902,  6.2225661,  6.1218133,  0.1007528,VARIABLE,      0,true, 41, 39,     189.7181631999999922,     -67.1930497999999972,     189.7181099999999958,     -67.1930550000000011,HD109867.fits,  0,BS,B0.5/1Iab,  19757.2,   1.97,   0.32,   0.21
HD109931,3516934936698212352,  5.9274383,  6.0773683,  5.6476035,  0.4297647,NOT_AVAILABLE,      0,true, 41, 40,     189.6858877999999891,     -18.2501034000000004,     189.6853299999999933,     -18.2499910000000014,HD109931.fits,  1,OK,F0V,   6972.4,   3.43,  -0.26,   0.00
HD110385,3515784744456187520,  5.9310455,  6.1245441,  5.5916409,  0.5329032,NOT_AVAILABLE,      0,true, 49, 39,     190.4558033000000137,     -19.7590946999999986,     190.4549499999999966,     -19.7590229999999991,HD110385.fits,  0,OK,F2V,   6589.3,   3.17,  -0.31,   0.00
HD110458,6127817277882986496,  4.3601103,  4.9001670,  3.6782575,  1.2219095,NOT_AVAILABLE,      0,true, 44, 43,     190.6477142999999899,     -48.8131083000000032,     190.6468800000000101,     -48.8132459999999995,HD110458.fits,  0,OK,K0III,   4730.9,   2.21,  -0.26,   0.07
HD111786,3495820568233709952,  6.0887022,  6.2048426,  5.8447738,  0.3600688,NOT_AVAILABLE,      0,true, 21, 20,     192.9912367000000017,     -26.7382701000000012,     192.9906900000000007,     -26.7381269999999986,HD111786.fits,  0,VAR,F0VkA1mA1_lB,   7436.2,   4.03,  -1.70,   0.00
HD112272,5861887402770403328,  7.0281539,  7.5017233,  6.3517118,  1.1500115,VARIABLE,      0,true, 49, 49,     194.1405611000000135,     -64.3608865000000065,     194.1404699999999934,     -64.3609220000000022,HD112272.fits,  0,BS,B0.5Ia,  27084.5,   2.94,   0.16,   0.33
HD112409,6081364732673284864,  5.1372023,  5.1035824,  5.1930833, -0.0895009,NOT_AVAILABLE,      0,true, 38, 35,     194.2681308999999885,     -51.1987536000000034,     194.2679200000000037,     -51.1988229999999973,HD112409.fits,  0,VAR,B2IV,  12226.6,   4.54,  -0.12,   0.01
HD112842,6055990993633719040,  6.9839807,  7.0982637,  6.7208638,  0.3773999,NOT_AVAILABLE,      0,true, 57, 55,     195.1313625999999886,     -60.3753674000000018,     195.1313199999999881,     -60.3753749999999982,HD112842.fits,  0,OK,B4II,  13924.2,   2.11,   0.03,   0.28
HD113904,5858915766471945984,  5.5893230,  5.5730677,  5.5575233,  0.0155444,NOT_AVAILABLE,      0,true, 33, 30,     197.0298048999999878,     -65.3060221000000070,     197.0297600000000102,     -65.3060289999999952,HD113904.fits,  0,WR,WC5+B0III,      NaN,    NaN,    NaN,    NaN
HD114365,6080068545902295040,  6.0275850,  5.9773445,  6.0814934, -0.1041489,VARIABLE,      0,true, 42, 36,     197.7434685999999999,     -52.5668980000000019,     197.7432100000000048,     -52.5669779999999989,HD114365.fits,  0,VAR,ApSi,  12452.0,   4.19,   0.20,   0.01
HD114642,3511640513332581504,  4.8962994,  5.1451550,  4.4964962,  0.6486588,NOT_AVAILABLE,      0,true, 24, 22,     198.0147632999999985,     -16.1986029999999985,     198.0152099999999962,     -16.1998829999999998,HD114642.fits,  1,OK,F5.5V,   6120.0,   3.10,  -0.60,   0.01
HD114837,6062166950467100032,  4.7883224,  5.0288625,  4.3750315,  0.6538310,NOT_AVAILABLE,      0,true, 67, 60,     198.5631031000000064,     -59.1032372000000024,     198.5609499999999912,     -59.1039180000000002,HD114837.fits,  1,OK,F6VFe-0.4,   6270.0,   3.81,  -0.45,   0.06
HD115236,6088137479477550464,  5.5670934,  7.4900079,  4.2960925,  3.1939154,VARIABLE,      0,false, 21, 21,     199.1326247000000080,     -44.7043771000000021,     199.1325199999999995,     -44.7043760000000034,HD115236.fits,  0,S,S6/8,      NaN,    NaN,    NaN,    NaN
HD115363,5859173945562774272,  7.5490994,  7.9237461,  6.9669838,  0.9567623,VARIABLE,      0,true, 56, 55,     199.5286027999999874,     -63.6871214000000023,     199.5285100000000114,     -63.6871289999999988,HD115363.fits,  0,BS,B1Ia+,  23457.3,   2.90,   0.03,   0.35
HD115383,3732539683617410816,  5.0398397,  5.3405180,  4.5810122,  0.7595057,NOT_AVAILABLE,      0,false, 21, 17,     199.1938118999999858,       9.4241556000000006,     199.1922999999999888,       9.4250047000000006,HD115383.fits,  0,OK,G0IV,   6044.5,   4.26,  -0.05,   0.04
